Unnamed: 0,path,label_,label
408,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#santafe_dm(2012)\C-220705_14_CR13_01_A0543.jpg,hyundai#santafe_dm(2012),372
475,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#sonata_lf(2014)\C-221005_16_CR06_04_A0314.jpg,hyundai#sonata_lf(2014),378
345,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#grandeur_tg(2005)\C-221005_16_CR06_04_A0097.jpg,hyundai#grandeur_tg(2005),348
574,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#tucson_all new(2015)\C-220806_16_CR13_03_A1027.jpg,hyundai#tucson_all new(2015),423
971,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\renault samsung#qm3_newqm3(2017)\C-221008_14_CR06_01_A0353.jpg,renault samsung#qm3_newqm3(2017),126
1002,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\renault samsung#sm5_new(2005)\C-220721_14_CR12_04_A1824.jpg,renault samsung#sm5_new(2005),137
747,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#k8_k8(2021)\C-221005_16_CR06_04_A0095.jpg,kia#k8_k8(2021),44
175,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#avante_md(2010)\C-220926_15_CR12_02_A1334.jpg,hyundai#avante_md(2010),387
672,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#carnival_the new(2018)\C-220806_13_CR13_03_A0033.jpg,kia#carnival_the new(2018),88
103,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\chevrolet(gm daewoo)#spark_the new(2018)\C-220721_16_CR11_02_A0797.jpg,chevrolet(gm daewoo)#spark_the new(2018),204
38,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\BMW#x series_x5 (f15)(2013)\C-221008_14_CR06_03_A0318.jpg,BMW#x series_x5 (f15)(2013),23
197,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#genesis_dh(2013)\C-220721_16_CR11_02_A0286.jpg,hyundai#genesis_dh(2013),399
46,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\audi#q5_q5(2008)\C-220705_14_CR13_01_A0639.jpg,audi#q5_q5(2008),274
908,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#sportage_4th(2015)\C-220721_14_CR12_04_A2882.jpg,kia#sportage_4th(2015),69
592,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#tucson_tucson(2004)\C-220721_14_CR12_04_A3174.jpg,hyundai#tucson_tucson(2004),424
96,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\chevrolet(gm daewoo)#spark_spark(2011)\C-220806_15_CR13_03_A2229.jpg,chevrolet(gm daewoo)#spark_spark(2011),205
496,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#sonata_new rise(2017)\C-220806_14_CR13_05_A3180.jpg,hyundai#sonata_new rise(2017),382
915,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#sportage_4th(2015)\C-221005_16_CR06_04_A0032.jpg,kia#sportage_4th(2015),69
820,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#opirus_premium(2009)\C-220807_13_CR13_03_A1886.jpg,kia#opirus_premium(2009),84
938,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#stinger_stinger(2017)\C-220806_14_CR13_05_A1431.jpg,kia#stinger_stinger(2017),68
108,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\chevrolet(gm daewoo)#spark_the next(2015)\C-220806_14_CR13_05_A2365.jpg,chevrolet(gm daewoo)#spark_the next(2015),203
1163,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\volkswagen#passat_the new(2011)\C-220806_14_CR13_03_A2512.jpg,volkswagen#passat_the new(2011),333
89,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\chevrolet(gm daewoo)#orlando_orlando(2011)\C-221008_14_CR06_03_A0322.jpg,chevrolet(gm daewoo)#orlando_orlando(2011),211
358,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#grandeur_the new ig(2019)\C-221008_14_CR06_03_A0115.jpg,hyundai#grandeur_the new ig(2019),352
98,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\chevrolet(gm daewoo)#spark_spark(2011)\C-220917_16_CR13_03_A2730.jpg,chevrolet(gm daewoo)#spark_spark(2011),205
1077,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\ssangyong#rexton_all new(2020)\C-220721_16_CR11_02_A0349.jpg,ssangyong#rexton_all new(2020),240
19,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\BMW#5 series_g30(2017)\C-220721_14_CR12_01_A0424.jpg,BMW#5 series_g30(2017),11
368,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#i40_saloon(2011)\C-220806_14_CR13_05_A3601.jpg,hyundai#i40_saloon(2011),344
114,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\chevrolet(gm daewoo)#trax_trax(2013)\C-220806_15_CR13_03_A0449.jpg,chevrolet(gm daewoo)#trax_trax(2013),228
1083,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\ssangyong#rexton_rexton(2001)\C-220721_14_CR12_05_A0448.jpg,ssangyong#rexton_rexton(2001),236
1021,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\renault samsung#sm5_sm5(1998)\C-221005_16_CR06_04_A0095.jpg,renault samsung#sm5_sm5(1998),135
742,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#k7_the new(2012)\C-220806_14_CR13_03_A1063.jpg,kia#k7_the new(2012),41
779,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#morning_all new(2011)\C-220806_15_CR13_03_A1833.jpg,kia#morning_all new(2011),61
225,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#genesis_g80(2016)\C-220721_16_CR11_02_A0089.jpg,hyundai#genesis_g80(2016),403
372,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#ioniq_5(2021)\C-220721_15_CR12_02_A0816.jpg,hyundai#ioniq_5(2021),391
79,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\chevrolet(gm daewoo)#orlando_orlando(2011)\C-220721_14_CR12_01_A0572.jpg,chevrolet(gm daewoo)#orlando_orlando(2011),211
974,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\renault samsung#qm5_new(2011)\C-221008_14_CR06_01_A0145.jpg,renault samsung#qm5_new(2011),128
650,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#carnival_all new(2014)\C-220705_14_CR13_01_A1669.jpg,kia#carnival_all new(2014),89
167,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#avante_md(2010)\C-220806_14_CR13_05_A1920.jpg,hyundai#avante_md(2010),387
1071,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\ssangyong#korando_sports(2012)\C-220806_16_CR13_03_A0022.jpg,ssangyong#korando_sports(2012),257
741,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#k7_the new(2012)\C-220721_15_CR11_01_A0304.jpg,kia#k7_the new(2012),41
576,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#tucson_all new(2015)\C-220806_17_CR13_03_A1032.jpg,hyundai#tucson_all new(2015),423
516,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#sonata_yf(2009)\C-220721_14_CR12_04_A0290.jpg,hyundai#sonata_yf(2009),381
910,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#sportage_4th(2015)\C-220806_15_CR13_03_A3243.jpg,kia#sportage_4th(2015),69
797,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#morning_urban(2020)\C-220721_15_CR11_01_A0132.jpg,kia#morning_urban(2020),60
836,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#ray_the new(2017)\C-220806_17_CR13_03_A1029.jpg,kia#ray_the new(2017),54
601,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#unknown\C-220721_14_CR12_04_A0029.jpg,hyundai#unknown,338
179,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#avante_md(2010)\C-221008_14_CR06_03_A0115.jpg,hyundai#avante_md(2010),387
594,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#tucson_tucson(2004)\C-220721_17_CR11_02_A0344.jpg,hyundai#tucson_tucson(2004),424
522,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#sonata_yf(2009)\C-220807_13_CR13_03_A2927.jpg,hyundai#sonata_yf(2009),381
831,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#ray_ray(2011)\C-221005_16_CR06_04_A0253.jpg,kia#ray_ray(2011),55
510,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#sonata_nf(2004)\C-220806_14_CR13_05_A2127.jpg,hyundai#sonata_nf(2004),379
710,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#k5_k5(2010)\C-220721_15_CR12_02_A0443.jpg,kia#k5_k5(2010),38
796,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#morning_urban(2020)\C-220721_14_CR12_04_A0597.jpg,kia#morning_urban(2020),60
899,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#sorento_the new(2017)\C-221005_16_CR06_04_A0033.jpg,kia#sorento_the new(2017),76
472,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#sonata_lf(2014)\C-220807_13_CR13_03_A3334.jpg,hyundai#sonata_lf(2014),378
415,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#santafe_dm(2012)\C-220721_16_CR11_02_A0358.jpg,hyundai#santafe_dm(2012),372
559,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#staria_staria(2021)\C-220806_13_CR13_05_A2920.jpg,hyundai#staria_staria(2021),370
1162,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\volkswagen#passat_the new(2011)\C-220722_13_CR11_05_A0702.jpg,volkswagen#passat_the new(2011),333
802,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#morning_urban(2020)\C-220722_15_CR11_04_A0156.jpg,kia#morning_urban(2020),60
907,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#sportage_4th(2015)\C-220721_14_CR12_04_A2877.jpg,kia#sportage_4th(2015),69
827,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#ray_ray(2011)\C-220721_15_CR12_02_A0142.jpg,kia#ray_ray(2011),55
855,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#sorento_4th(2020)\C-220705_14_CR13_01_A0486.jpg,kia#sorento_4th(2020),73
636,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#carnival_4th(2020)\C-220721_13_CR11_03_A0124.jpg,kia#carnival_4th(2020),85
1059,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\ssangyong#chairman_w(2008)\C-220721_14_CR12_04_A3132.jpg,ssangyong#chairman_w(2008),248
99,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\chevrolet(gm daewoo)#spark_spark(2011)\C-220927_17_CR12_05_A2482.jpg,chevrolet(gm daewoo)#spark_spark(2011),205
431,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#santafe_dm(2012)\C-221008_14_CR06_01_A0691.jpg,hyundai#santafe_dm(2012),372
553,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#starex_grand(2007)\C-220806_16_CR13_03_A0043.jpg,hyundai#starex_grand(2007),368
686,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#k3_k3(2012)\C-220721_13_CR11_03_A0712.jpg,kia#k3_k3(2012),31
69,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\chevrolet(gm daewoo)#damas_new(2008)\C-221005_13_CR06_02_A0137.jpg,chevrolet(gm daewoo)#damas_new(2008),192
71,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\chevrolet(gm daewoo)#equinox_equinox(2018)\C-220705_14_CR13_01_A0238.jpg,chevrolet(gm daewoo)#equinox_equinox(2018),214
1008,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\renault samsung#sm5_nova(2015)\C-220806_17_CR13_03_A3234.jpg,renault samsung#sm5_nova(2015),136
384,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#kona_kona(2017)\C-220721_15_CR12_03_A0668.jpg,hyundai#kona_kona(2017),416
545,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#starex_grand(2007)\C-220721_15_CR11_01_A0575.jpg,hyundai#starex_grand(2007),368
27,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\BMW#5 series_g30(2017)\C-221005_13_CR06_02_A0063.jpg,BMW#5 series_g30(2017),11
712,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#k5_k5(2010)\C-220722_15_CR11_04_A0602.jpg,kia#k5_k5(2010),38
944,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\landrover#discovery_discovery(2004)\C-220806_14_CR13_03_A2305.jpg,landrover#discovery_discovery(2004),112
1069,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\ssangyong#korando_sports(2012)\C-220721_15_CR12_03_A1717.jpg,ssangyong#korando_sports(2012),257
451,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#santafe_tm(2018)\C-220928_17_CR12_04_A3473.jpg,hyundai#santafe_tm(2018),373
361,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#i30_i30(2007)\C-220721_14_CR12_01_A1387.jpg,hyundai#i30_i30(2007),340
906,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#sportage_4th(2015)\C-220721_14_CR12_04_A1828.jpg,kia#sportage_4th(2015),69
925,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#sportage_new(2004)\C-220806_16_CR13_03_A0836.jpg,kia#sportage_new(2004),72
567,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#tucson_all new(2015)\C-220705_13_CR13_01_A1842.jpg,hyundai#tucson_all new(2015),423
968,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\porsche#cayenne_new(2010)\C-220705_13_CR13_01_A0052.jpg,porsche#cayenne_new(2010),314
107,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\chevrolet(gm daewoo)#spark_the next(2015)\C-220806_14_CR13_05_A2338.jpg,chevrolet(gm daewoo)#spark_the next(2015),203
917,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#sportage_5th(2021)\C-220705_14_CR13_01_A0263.jpg,kia#sportage_5th(2021),70
232,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#genesis_g90 (rs4)(2018)\C-220705_13_CR13_01_A1807.jpg,hyundai#genesis_g90 (rs4)(2018),405
193,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#genesis_dh(2013)\C-220705_13_CR13_01_A1634.jpg,hyundai#genesis_dh(2013),399
655,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#carnival_all new(2014)\C-220721_15_CR12_02_A2011.jpg,kia#carnival_all new(2014),89
1159,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\volkswagen#jetta_new(2011)\C-220722_13_CR11_05_A0022.jpg,volkswagen#jetta_new(2011),328
201,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#genesis_eq900(2015)\C-220721_15_CR11_01_A1942.jpg,hyundai#genesis_eq900(2015),400
697,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#k5_2th(2015)\C-220705_13_CR13_01_A0775.jpg,kia#k5_2th(2015),36
32,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\BMW#x series_x3 (f25)(2011)\C-220806_15_CR13_03_A2631.jpg,BMW#x series_x3 (f25)(2011),18
717,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#k5_the new(2013)\C-220721_13_CR11_03_A0781.jpg,kia#k5_the new(2013),39
339,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#grandeur_tg(2005)\C-220806_14_CR13_05_A2125.jpg,hyundai#grandeur_tg(2005),348
810,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#niro_ev(2018)\C-220722_14_CR11_05_A0099.jpg,kia#niro_ev(2018),49
359,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#grandeur_the new ig(2019)\C-221008_14_CR06_03_A0250.jpg,hyundai#grandeur_the new ig(2019),352
373,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#ioniq_5(2021)\C-220721_17_CR11_02_A0991.jpg,hyundai#ioniq_5(2021),391
718,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#k5_the new(2013)\C-220806_14_CR13_03_A1065.jpg,kia#k5_the new(2013),39
621,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\intra12345city bus#unknown\C-221005_16_CR06_04_A0250.jpg,intra12345city bus#unknown,232
216,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#genesis_g80 (rg3)(2020)\C-221008_14_CR06_03_A0249.jpg,hyundai#genesis_g80 (rg3)(2020),402
1,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\BMW#2 series_f45(2015)\C-220705_14_CR13_01_A1471.jpg,BMW#2 series_f45(2015),3
289,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#grandeur_hg(2013)\C-220722_15_CR11_04_A0835.jpg,hyundai#grandeur_hg(2013),346
546,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#starex_grand(2007)\C-220721_15_CR12_02_A1660.jpg,hyundai#starex_grand(2007),368
52,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\cadillac#model 3_model 3(2017)\C-220721_13_CR12_05_A0447.jpg,cadillac#model 3_model 3(2017),302
1116,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\toyota#camry_xv70(2017)\C-220721_15_CR12_03_A0825.jpg,toyota#camry_xv70(2017),105
817,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#niro_the new(2019)\C-221008_14_CR06_01_A0496.jpg,kia#niro_the new(2019),51
498,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#sonata_new rise(2017)\C-220806_16_CR13_03_A1027.jpg,hyundai#sonata_new rise(2017),382
1060,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\ssangyong#korando_beautiful(2019)\C-220721_13_CR12_05_A1891.jpg,ssangyong#korando_beautiful(2019),256
132,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#avante_ad(2015)\C-220806_13_CR13_03_A1433.jpg,hyundai#avante_ad(2015),384
439,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#santafe_tm(2018)\C-220705_14_CR13_01_A0864.jpg,hyundai#santafe_tm(2018),373
294,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#grandeur_hg(2013)\C-220806_17_CR13_03_A0824.jpg,hyundai#grandeur_hg(2013),346
755,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#k9_the(2018)\C-220722_13_CR11_05_A1329.jpg,kia#k9_the(2018),48
134,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#avante_ad(2015)\C-220929_16_CR12_01_A1822.jpg,hyundai#avante_ad(2015),384
450,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#santafe_tm(2018)\C-220902_13_CR13_05_A0938.jpg,hyundai#santafe_tm(2018),373
245,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#genesis_genesis(2008)\C-220917_16_CR13_03_A2935.jpg,hyundai#genesis_genesis(2008),410
367,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#i40_saloon(2011)\C-220721_15_CR11_01_A1280.jpg,hyundai#i40_saloon(2011),344
992,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\renault samsung#sm3_new(2009)\C-220721_16_CR11_02_A0177.jpg,renault samsung#sm3_new(2009),132
809,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#niro_ev(2018)\C-220721_15_CR12_03_A0076.jpg,kia#niro_ev(2018),49
43,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\audi#a8_new(2002)\C-220722_16_CR11_04_A0525.jpg,audi#a8_new(2002),271
881,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#sorento_the new(2017)\C-220705_13_CR13_01_A0768.jpg,kia#sorento_the new(2017),76
826,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#ray_ray(2011)\C-220721_13_CR12_05_A0588.jpg,kia#ray_ray(2011),55
694,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#k3_k3(2012)\C-220806_14_CR13_05_A2253.jpg,kia#k3_k3(2012),31
241,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#genesis_genesis(2008)\C-220807_13_CR13_03_A3332.jpg,hyundai#genesis_genesis(2008),410
853,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#sorento_4th(2020)\C-220705_13_CR13_01_A1500.jpg,kia#sorento_4th(2020),73
583,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#tucson_ix(2009)\C-220721_15_CR11_01_A1940.jpg,hyundai#tucson_ix(2009),421
789,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#morning_new(2008)\C-220721_16_CR11_02_A0693.jpg,kia#morning_new(2008),58
614,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\intra12345city bus#unknown\C-220806_15_CR13_05_A3327.jpg,intra12345city bus#unknown,232
23,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\BMW#5 series_g30(2017)\C-220806_15_CR13_03_A0229.jpg,BMW#5 series_g30(2017),11
566,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#tucson_all new(2015)\C-220705_13_CR13_01_A1407.jpg,hyundai#tucson_all new(2015),423
5,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\BMW#3 series_f30(2012)\C-220721_14_CR12_04_A1824.jpg,BMW#3 series_f30(2012),5
1053,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\scooter#unknown\C-221005_16_CR06_04_A0337.jpg,scooter#unknown,231
144,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#avante_cn7(2020)\C-221008_14_CR06_03_A0268.jpg,hyundai#avante_cn7(2020),385
990,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\renault samsung#sm3_neo(2014)\C-220929_16_CR12_01_A1673.jpg,renault samsung#sm3_neo(2014),131
59,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\chevrolet(gm daewoo)#cruze_cruze(2011)\C-220722_13_CR11_05_A1526.jpg,chevrolet(gm daewoo)#cruze_cruze(2011),224
687,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#k3_k3(2012)\C-220721_15_CR12_02_A1635.jpg,kia#k3_k3(2012),31
703,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#k5_2th(2015)\C-221008_14_CR06_01_A0763.jpg,kia#k5_2th(2015),36
1119,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\toyota#camry_xv70(2017)\C-220806_14_CR13_05_A2127.jpg,toyota#camry_xv70(2017),105
893,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#sorento_the new(2017)\C-220722_16_CR11_04_A0390.jpg,kia#sorento_the new(2017),76
227,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#genesis_g80(2016)\C-220722_15_CR11_04_A0158.jpg,hyundai#genesis_g80(2016),403
366,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#i30_the new(2015)\C-220806_16_CR13_03_A2827.jpg,hyundai#i30_the new(2015),341
325,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#grandeur_ig(2016)\C-221008_14_CR06_01_A0691.jpg,hyundai#grandeur_ig(2016),347
689,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#k3_k3(2012)\C-220722_15_CR11_04_A1350.jpg,kia#k3_k3(2012),31
824,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#pride_new(2005)\C-221005_16_CR06_04_A0287.jpg,kia#pride_new(2005),96
706,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#k5_3th(2019)\C-220722_13_CR11_05_A1743.jpg,kia#k5_3th(2019),37
371,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#ioniq_5(2021)\C-220721_14_CR12_01_A0228.jpg,hyundai#ioniq_5(2021),391
35,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\BMW#x series_x4 (f26)(2014)\C-220807_13_CR13_03_A1893.jpg,BMW#x series_x4 (f26)(2014),20
274,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#grandeur_hg(2013)\C-220721_15_CR11_01_A0477.jpg,hyundai#grandeur_hg(2013),346
